,species,lat,long
247,Acacia auriculiformis A.Cunn. ex Benth.,26.665855,-80.16568
248,Acacia auriculiformis A.Cunn. ex Benth.,26.666792,-80.135339
249,Acacia auriculiformis A.Cunn. ex Benth.,27.144583,-80.23268
250,Acacia auriculiformis A.Cunn. ex Benth.,26.907537,-80.120728
251,Acacia auriculiformis A.Cunn. ex Benth.,26.932637,-80.173928
252,Acacia auriculiformis A.Cunn. ex Benth.,27.158847,-80.242622
253,Acacia auriculiformis A.Cunn. ex Benth.,27.158286,-80.242675
254,Acacia auriculiformis A.Cunn. ex Benth.,26.617882,-81.819078
255,Acacia auriculiformis A.Cunn. ex Benth.,26.616445,-81.819516
256,Acacia auriculiformis A.Cunn. ex Benth.,26.617163,-81.813752
257,Acacia auriculiformis A.Cunn. ex Benth.,26.619024,-81.813868
258,Acacia auriculiformis A.Cunn. ex Benth.,27.153586,-80.222062
259,Acacia auriculiformis A.Cunn. ex Benth.,27.182337,-80.236062
260,Acacia auriculiformis A.Cunn. ex Benth.,27.158683,-80.186867
261,Acacia auriculiformis A.Cunn. ex Benth.,27.104292,-80.255404
262,Acacia auriculiformis A.Cunn. ex Benth.,27.104282,-80.25538
263,Acacia auriculiformis A.Cunn. ex Benth.,27.104272,-80.255417
264,Acacia auriculiformis A.Cunn. ex Benth.,27.104241,-80.255269
265,Acacia auriculiformis A.Cunn. ex Benth.,26.657438,-80.165497
266,Acacia auriculiformis A.Cunn. ex Benth.,22.986834,120.150082
267,Acacia auriculiformis A.Cunn. ex Benth.,5.324934,163.008795
268,Acacia auriculiformis A.Cunn. ex Benth.,-6.423381,39.566566
269,Acacia auriculiformis A.Cunn. ex Benth.,-21.081567,55.26383
270,Acacia auriculiformis A.Cunn. ex Benth.,17.184106,78.219754
271,Acacia auriculiformis A.Cunn. ex Benth.,15.217581,73.975911
272,Acacia auriculiformis A.Cunn. ex Benth.,-21.067653,55.249136
273,Acacia auriculiformis A.Cunn. ex Benth.,-21.267872,55.35676
274,Acacia auriculiformis A.Cunn. ex Benth.,-21.287108,55.391438
275,Acacia auriculiformis A.Cunn. ex Benth.,22.983405,120.151497
276,Acacia auriculiformis A.Cunn. ex Benth.,12.817897,77.547347
277,Acacia auriculiformis A.Cunn. ex Benth.,22.986677,120.15931
278,Acacia auriculiformis A.Cunn. ex Benth.,1.328075,103.910758
279,Acacia auriculiformis A.Cunn. ex Benth.,-12.35115,130.875969
280,Acacia auriculiformis A.Cunn. ex Benth.,27.43112,-80.443783
281,Acacia auriculiformis A.Cunn. ex Benth.,27.430682,-80.440032
282,Acacia auriculiformis A.Cunn. ex Benth.,22.071322,-159.6624
283,Acacia auriculiformis A.Cunn. ex Benth.,-20.970762,148.806115
284,Acacia auriculiformis A.Cunn. ex Benth.,-8.810522,115.173836
285,Acacia auriculiformis A.Cunn. ex Benth.,24.875362,93.916451
286,Acacia auriculiformis A.Cunn. ex Benth.,-21.001923,55.27608
287,Acacia auriculiformis A.Cunn. ex Benth.,5.549078,-0.18954
288,Acacia auriculiformis A.Cunn. ex Benth.,8.987891,7.386894
289,Acacia auriculiformis A.Cunn. ex Benth.,5.325308,163.008135
291,Acacia auriculiformis A.Cunn. ex Benth.,2.212517,102.247686
292,Acacia auriculiformis A.Cunn. ex Benth.,-10.64235,142.2297
293,Acacia auriculiformis A.Cunn. ex Benth.,-10.576479,142.219008
294,Acacia auriculiformis A.Cunn. ex Benth.,9.796903,76.29772
295,Acacia auriculiformis A.Cunn. ex Benth.,13.017237,77.562561
296,Acacia auriculiformis A.Cunn. ex Benth.,15.482038,73.882403
297,Acacia auriculiformis A.Cunn. ex Benth.,22.69333,120.309838
298,Acacia auriculiformis A.Cunn. ex Benth.,-7.721866,110.267814
299,Acacia auriculiformis A.Cunn. ex Benth.,-12.026887,136.425498
