,species,lat,long
527,Pycnanthus angolensis (Welw.) Exell,-1.7849,13.25454
528,Pycnanthus angolensis (Welw.) Exell,-1.78351,13.26534
529,Pycnanthus angolensis (Welw.) Exell,5.184905,5.869823
530,Pycnanthus angolensis (Welw.) Exell,5.37026,5.885041
531,Pycnanthus angolensis (Welw.) Exell,5.05595,5.704481
532,Pycnanthus angolensis (Welw.) Exell,4.487808,7.603315
533,Pycnanthus angolensis (Welw.) Warb.,8.19383,-8.75217
537,Pycnanthus angolensis (Welw.) Warb.,6.683,-4.15
538,Pycnanthus angolensis (Welw.) Exell,5.207967,5.857818
539,Pycnanthus angolensis (Welw.) Exell,5.371492,5.726581
540,Pycnanthus angolensis (Welw.) Exell,5.073797,5.771902
541,Pycnanthus angolensis (Welw.) Warb.,0.17603,6.6452
543,Pycnanthus angolensis (Welw.) Exell,5.209132,5.818926
544,Pycnanthus angolensis (Welw.) Exell,5.408243,5.891822
545,Pycnanthus angolensis (Welw.) Exell,5.084997,5.824173
548,Pycnanthus angolensis (Welw.) Warb.,6.362581,-4.898719
549,Pycnanthus angolensis (Welw.) Warb.,0.149133,6.57545
550,Pycnanthus angolensis (Welw.) Warb.,0.349,6.594167
551,Pycnanthus angolensis (Welw.) Exell,4.496627,7.600587
552,Pycnanthus angolensis (Welw.) Warb.,7.4664,-8.84519
553,Pycnanthus angolensis (Welw.) Warb.,0.145104,6.57533
554,Pycnanthus angolensis (Welw.) Warb.,0.349663,6.5941
558,Pycnanthus angolensis (Welw.) Warb.,0.117083,6.574233
569,Pycnanthus angolensis (Welw.) Warb.,8.39099,-9.34576
570,Pycnanthus angolensis (Welw.) Warb.,8.39359,-9.3482
571,Pycnanthus angolensis (Welw.) Warb.,0.119783,6.57379
589,Pycnanthus angolensis (Welw.) Exell,5.35467,6.18756
590,Pycnanthus angolensis (Welw.) Exell,5.37197,6.13083
591,Pycnanthus angolensis (Welw.) Exell,5.37441,6.04062
592,Pycnanthus angolensis (Welw.) Exell,5.37768,6.03944
593,Pycnanthus angolensis (Welw.) Exell,5.41671,6.18758
594,Pycnanthus angolensis (Welw.) Exell,5.43314,6.04192
595,Pycnanthus angolensis (Welw.) Exell,5.44128,6.04192
596,Pycnanthus angolensis (Welw.) Exell,5.473,5.97443
597,Pycnanthus angolensis (Welw.) Exell,5.49307,5.94154
598,Pycnanthus angolensis (Welw.) Exell,5.50274,5.94849
599,Pycnanthus angolensis (Welw.) Exell,5.5106,5.93687
600,Pycnanthus angolensis (Welw.) Exell,5.53009,5.90362
601,Pycnanthus angolensis (Welw.) Exell,5.53453,5.90132
602,Pycnanthus angolensis (Welw.) Exell,5.54859,5.85211
603,Pycnanthus angolensis (Welw.) Exell,5.56645,5.66032
604,Pycnanthus angolensis (Welw.) Exell,-1.417542,11.428586
605,Pycnanthus angolensis (Welw.) Exell,-1.380363,11.590603
606,Pycnanthus angolensis (Welw.) Exell,-1.38074,11.593002
607,Pycnanthus angolensis (Welw.) Exell,-1.380012,11.589552
608,Pycnanthus angolensis (Welw.) Exell,-1.380501,11.589122
609,Pycnanthus angolensis (Welw.) Warb.,8.379528,-9.291167
610,Pycnanthus angolensis (Welw.) Warb.,8.380361,-9.292056
611,Pycnanthus angolensis (Welw.) Warb.,8.379694,-9.292139
612,Pycnanthus angolensis (Welw.) Warb.,8.37975,-9.292472
613,Pycnanthus angolensis (Welw.) Warb.,8.379778,-9.292611
614,Pycnanthus angolensis (Welw.) Warb.,8.379806,-9.292694
615,Pycnanthus angolensis (Welw.) Warb.,8.379639,-9.292972
616,Pycnanthus angolensis (Welw.) Warb.,8.379917,-9.292722
617,Pycnanthus angolensis (Welw.) Warb.,8.379944,-9.292611
618,Pycnanthus angolensis (Welw.) Warb.,8.379917,-9.292444
619,Pycnanthus angolensis (Welw.) Warb.,8.379889,-9.292139
620,Pycnanthus angolensis (Welw.) Warb.,8.379861,-9.292
621,Pycnanthus angolensis (Welw.) Warb.,8.379833,-9.291778
622,Pycnanthus angolensis (Welw.) Warb.,8.379694,-9.291556
623,Pycnanthus angolensis (Welw.) Warb.,8.379694,-9.2915
624,Pycnanthus angolensis (Welw.) Warb.,8.379778,-9.291528
625,Pycnanthus angolensis (Welw.) Warb.,8.379833,-9.291639
626,Pycnanthus angolensis (Welw.) Warb.,8.379944,-9.291861
627,Pycnanthus angolensis (Welw.) Warb.,8.379972,-9.291972
628,Pycnanthus angolensis (Welw.) Warb.,8.379972,-9.292139
629,Pycnanthus angolensis (Welw.) Warb.,8.38,-9.292306
630,Pycnanthus angolensis (Welw.) Warb.,8.380028,-9.292056
631,Pycnanthus angolensis (Welw.) Warb.,8.38,-9.291861
632,Pycnanthus angolensis (Welw.) Warb.,8.38,-9.29175
633,Pycnanthus angolensis (Welw.) Warb.,8.38,-9.291694
634,Pycnanthus angolensis (Welw.) Warb.,8.379972,-9.291583
635,Pycnanthus angolensis (Welw.) Warb.,8.38,-9.291667
